Valor;Area;Dist_Praia;Dist_Farmacia
368000;50;0.459382137;0.522560
2150000;120;2.707477997;0.259306
1700000;112;0.462538497;0.670910
700000;86;0.293145327;0.566862
185000;60;5.629977701;0.182281
1399000;230;6.04370642;0.113446
239000;63;8.502826751;0.530433
900000;95;0.910345508;0.269279
1380000;113;0.815546523;0.742442
1140000;103;0.450712896;0.240039
490000;102;13.2288254;0.677148
1160000;95;0.312857127;0.680798
270000;60;5.827273347;0.114207
1449000;85;0.497283446;0.722138
700000;90;0.459073035;0.426103
450000;85;3.768951427;0.679662
2300000;93;0.522261218;0.270345
2099000;160;0.256177191;0.233400
320000;65;9.169277885;0.739645
670000;116;6.291421541;0.239820
1200000;90;0.616062745;0.547322
900000;98;0.137000494;0.874237
637000;42;0.280654194;0.980517
295000;100;7.123719219;0.254346
1640000;216;0.101672196;0.852829
800000;100;0.557547888;0.941901
2900000;154;0.205130226;0.318022
465000;72;4.551999158;0.719453
610000;57;0.377235537;0.132121
950000;65;0.470977459;0.871660
530000;75;6.137505692;0.345849
360000;76;7.895743339;0.248947
300000;60;2.145424848;0.713734
1100000;214;7.420010225;0.794732
1260000;120;1.473294406;0.039591
479000;75;4.132798071;0.142126
260000;75;8.773385459;0.678791
799000;108;1.130797408;0.361315
749000;85;0.404404525;0.266308
900000;111;0.424775074;0.162943
590000;70;1.180433409;0.587991
6600000;170;0.11025252;0.450125
850000;90;0.404404525;0.967823
400000;65;1.553783476;0.691607
480000;85;4.693807571;0.623834
1700000;210;0.514734276;0.737104
3200000;125;1.441836755;0.464677
360000;100;12.5516606;0.430076
295000;80;4.801585244;0.697747
1800000;96;0.374950734;0.367918
850000;93;0.38884885;0.708867
440000;65;6.100574916;0.970328
1180000;100;0.500509949;0.996159
330000;40;7.321509188;0.518380
1850000;180;0.546430027;0.760337
407000;55;1.622654787;0.340773
900000;86;1.651534591;0.881267
349000;62;7.421153354;0.893533
380000;81;13.90353337;0.529257
3900000;224;1.416924342;0.020431
1250000;223;0.887298206;0.621302
580000;135;7.090760422;0.453893
665000;70;0.796403174;0.375276
1290000;140;2.11217986;0.885583
289999;73;7.249593613;0.457944
650000;110;6.680084412;0.853797
478900;170;7.645170583;0.073211
2200000;190;0.369456034;0.530955
6900000;300;0.271778071;0.898307
960000;135;5.999477581;0.076755
400000;32;0.147506465;0.115496
690000;80;1.23355049;0.694639
1050000;90;0.643638055;0.622359
850000;101;0.723976468;0.597551
475000;73;8.538140679;0.113916
280000;55;8.845362776;0.611549
420000;88;5.103161005;0.991218
1200000;83;0.956341115;0.286404
210000;56;7.912594825;0.465308
12000000;500;2.779050302;0.916015
520000;73;1.140733679;0.533376
145000;56;16.33522225;0.608390
4450000;340;0.170796503;0.385471
1049000;110;0.392980581;0.540156
649000;135;1.661293375;0.550875
369000;59;7.352646429;0.380242
850000;62;0.253110172;0.375150
950000;138;4.597380754;0.184088
2500000;175;0.611266688;0.081054
850000;210;4.430735404;0.130638
1800000;94;1.561755708;0.759191
3200000;315;0.428638487;0.910565
1129999;168;4.696389134;0.474693
620000;170;10.4838401;0.475069
443000;70;4.607924499;0.080148
220000;53;17.15044611;0.717551
165000;46;6.642789323;0.984750
780000;87;6.002486113;0.241953
274000;53;3.820106118;0.081615
5300000;215;0.707359486;0.157562
1100000;175;0.913122779;0.408423
1280000;98;1.490865575;0.604943
2200000;170;1.590771764;0.838764
3570000;180;0.599637386;0.968754
1300000;70;0.370699458;0.615010
680000;110;6.371595054;0.447514
3890000;185;0.531127808;0.241293
280000;68;5.911104424;0.309901
370000;57;0.988136474;0.717498
404993;43;2.288481655;0.057917
270000;71;7.541631931;0.805923
1100000;90;1.62317125;0.246424
265000;54;10.35326248;0.948058
480000;42;0.467420023;0.042674
380000;65;6.344270356;0.967431
800000;84;0.145252199;0.016836
850000;81;0.557925594;0.169259
1600000;282;0.250470506;0.697718
610000;91;1.136416547;0.079807
3400000;300;0.069436939;0.873983
290000;105;6.948869593;0.042192
737000;50;0.062288558;0.810064
690000;60;0.277029887;0.738058
419000;74;7.107758005;0.557642
1500000;85;0.046077099;0.556823
440000;121;7.475297669;0.979333
495000;78;0.762225514;0.594495
345000;40;4.867134046;0.046374
1760000;115;0.308982457;0.813287
1000000;70;0;0.621140
995000;94;0.27049621;0.245940
450000;95;6.076680585;0.589740
1300000;85;2.005160582;0.292506
350000;70;4.930088418;0.542480
5200000;220;0.218689206;0.700835
790000;80;0.71106368;0.709583
1150000;102;1.28267094;0.096086
470000;70;1.140259693;0.831256
450000;70;4.468997708;0.109540
3998000;239;1.831054821;0.988064
570000;130;0.835628468;0.090412
859000;120;2.368392819;0.603181
1150000;120;0.479451101;0.303873
275300;51;5.089246076;0.701666
4500000;150;0.064057502;0.941512
1250000;76;1.012549328;0.361910
880000;50;0.437369022;0.886987
260000;66;6.407726799;0.371612
2190000;134;0.035740326;0.798692
450000;70;8.020914018;0.863155
3470000;200;0.099898827;0.025173
690000;119;1.05676496;0.073025
565000;130;5.047221344;0.213604
1099500;107;1.148627854;0.333484
1299000;104;1.760787431;0.928610
1583000;158;0.324873186;0.298897
3850000;168;0.653919017;0.356284
740000;90;1.254885591;0.098842
820000;114;6.016153687;0.641888
470000;110;0.950597583;0.059021
420000;85;2.518428662;0.145095
1300000;120;0.489475996;0.790552
3800000;140;0.258065238;0.319717
285000;65;10.50180408;0.674699
645000;71;6.373770369;0.346991
990000;185;4.886997429;0.800967
1150000;145;0.672501066;0.176924
590000;76;0.594111495;0.182835
4600000;300;0.140376067;0.669133
750000;110;0.829958074;0.531650
260000;61;9.432015293;0.855014
1180000;189;0.603174273;0.807386
190000;45;1.809677031;0.695514
1650000;109;2.176803179;0.616582
1000000;94;0.323100858;0.011805
580000;53;1.231399888;0.173006
980000;79;2.377007572;0.168243
260000;51;5.957305529;0.323802
2350000;253;0.192734219;0.048850
1790000;146;0.173866944;0.119108
342000;74;5.625217298;0.654649
409000;75;7.367884576;0.137868
11000000;360;0.029816199;0.470440
75000;38;12.49282556;0.895240
1980000;203;0.125491895;0.407648
360000;80;8.777002694;0.370785
265000;69;5.111364277;0.416691
2205000;174;1.111297682;0.678581
389000;68;4.968343606;0.731766
4700000;357;0.01672104;0.437207
400000;38;0.501873883;0.194882
380000;75;5.083999499;0.205865
3300010;300;0.080592957;0.337203
1200000;92;0.122418451;0.050773
3150000;400;2.344982191;0.378719
3850000;226;0.751035907;0.140126
900000;70;0.873833503;0.501629
672600;70;5.825733761;0.850692
1300000;151;5.868525491;0.913261
1600000;220;1.686460323;0.464886
190000;59;6.8395426;0.937829
1050000;125;0.337665333;0.966243
1430000;64;0.229304088;0.164612
930000;107;0.838060583;0.564107
600000;92;1.419258849;0.134241
488000;57;4.816745461;0.125293
11000000;380;0;0.717284
4500000;113;0;0.530186
1950000;120;0.389352125;0.327842
220000;45;7.758258799;0.264319
540000;78;5.163549534;0.094339
1950000;120;0.241689641;0.055775
1250000;108;0.347900439;0.767559
950000;70;0.016688881;0.220151
1250000;112;0.183089363;0.175685
6300000;175;0.061369697;0.031290
160000;45;16.73888343;0.835846
220000;64;1.553783476;0.212021
757900;80;0.618882071;0.582235
1900000;107;0.01228781;0.155225
2600000;131;0.180279255;0.328004
780000;76;0.450305073;0.272021
267000;53;5.103161005;0.962828
342000;80;7.867830175;0.573271
820000;68;2.089711109;0.265985
680000;60;0.130153802;0.219005
340000;108;5.957399384;0.204650
420000;63;3.945824023;0.130237
320000;60;3.4107673;0.923844
190000;48;5.390888417;0.167088
560000;37;0.109089796;0.727421
1980000;240;6.322767563;0.638394
900000;100;0.249104337;0.713099
1650000;145;1.050806062;0.298536
530000;45;0.257486967;0.471940
250000;50;6.710376557;0.145396
3330000;225;0.080592957;0.348446
3900000;150;0.358101697;0.577983
700000;100;1.252847116;0.996026
1000000;160;6.564607585;0.395992
2380000;167;0.329043228;0.977202
2200000;220;0.508551109;0.368053
2600000;121;0.259192058;0.164884
1050000;142;6.338807309;0.763472
1336900;91;1.196491288;0.013092
1500000;150;0.427082864;0.748258
5000000;256;0.288629249;0.733416
1079000;114;1.031127436;0.733908
2600000;100;1.335911025;0.758255
520000;37;0.456926087;0.239777
2400000;220;0.620991863;0.423367
750000;90;4.309988762;0.540186
675000;85;4.355463041;0.868279
690000;76;1.584120875;0.046331
600000;140;5.207593154;0.128888
400000;33;0.571352187;0.051847
442000;120;8.199774199;0.416194
290000;68;6.722587379;0.881461
750000;58;0.314317371;0.752519
299000;42;1.406263513;0.613825
730000;96;1.559445515;0.229908
799000;57;0.051277483;0.236570
549000;80;1.173682486;0.139623
410000;100;6.122631691;0.567169
1060000;97;1.3135501;0.399719
1850000;221;1.23070503;0.612110
945000;120;1.31913301;0.331780
1380000;102;0.82487387;0.351722
1250000;110;0.531414091;0.914609
568000;73;5.163549534;0.126273
460000;70;1.951223777;0.967153
330000;80;2.763456319;0.907131
446000;91;3.132057252;0.520616
345000;60;4.572309368;0.088614
1300000;173;5.402197223;0.606675
11000000;2000;0.174307703;0.308583
6000000;330;1.274642892;0.410374
1600000;155;0.13227817;0.345606
4307310;266;1.482896466;0.698428
700000;100;0.894641946;0.948189
975000;96;2.586987028;0.466137
265000;54;13.61471348;0.929342
330000;60;6.041674067;0.546088
220000;56;13.30979817;0.366621
630000;73;0.383374649;0.597987
1590000;191;0.396992338;0.429753
470000;82;8.970109974;0.247928
1450000;69;0.373281474;0.162033
665000;77;1.161525843;0.001060
2750000;221;0.304263598;0.253302
190000;50;7.690748023;0.528478
1890000;194;0.921620163;0.761103
4000000;155;0.175914019;0.614531
3900000;400;0.108517689;0.865871
820000;110;1.111655356;0.261030
1980000;146;0.182412621;0.639095
1500000;130;0.22911977;0.924794
695000;78;6.707901359;0.884636
580000;58;1.468169862;0.974744
600000;60;0.130153802;0.658863
1350000;94;1.095917107;0.410453
5700000;290;0.684954998;0.988179
580000;110;6.133156123;0.958832
1000000;80;2.438712097;0.236750
2050000;138;0.038945633;0.100172
630000;81;5.397484137;0.116950
150000;55;12.189075;0.782474
380000;110;11.47751779;0.962990
270000;56;5.480292361;0.798143
1360000;136;1.660259895;0.277972
1200000;192;1.315189477;0.766385
700000;145;7.769286759;0.358010
1250000;134;1.248258822;0.081155
230000;35;4.838653515;0.119002
495000;44;0.608632909;0.615021
215000;40;4.056515953;0.845392
3500000;152;0.026584162;0.035299
450000;40;0.648316863;0.392769
360000;70;9.022197878;0.077248
598000;160;3.840052393;0.014974
280000;86;3.51178051;0.737346
965000;110;1.904984067;0.625257
580000;126;4.905168013;0.933534
3650000;91;0.098690032;0.007002
1590000;200;0.322004098;0.713194
500000;42;0.544808957;0.431619
400000;78;7.644708332;0.067301
3400000;256;0.084180032;0.180612
699999;85;0.254496677;0.963914
1600000;323;1.425752649;0.215210
1480000;80;0.310681401;0.159563
780000;80;0.268340769;0.057323
1830800;109;1.990729203;0.845409
1475000;150;0.353806978;0.189889
525000;114;0.771355312;0.574572
4500000;190;0.32514855;0.178107
820000;111;1.636434004;0.126071
215000;50;8.207406071;0.081642
543000;50;0.280467221;0.721672
560000;80;1.172585596;0.141322
1500000;105;1.489421907;0.095765
2949000;278;0.561549047;0.420907
650000;61;1.72451364;0.066783
680000;126;1.289697294;0.176641
1100000;124;6.09274492;0.074106
1500000;130;0.575022757;0.615302
7350000;400;0.218689206;0.657464
780000;56;0.416137113;0.690584
12000000;400;0;0.981255
4000000;245;2.669200316;0.903939
1950000;240;0.882330083;0.913892
750000;180;2.295847791;0.115241
790000;89;0.249605479;0.923822
1900000;136;0.856573829;0.381818
160000;49;7.658321301;0.983014
2350000;230;0.151830901;0.144170
250000;70;8.293401095;0.432702
510000;32;0.087836898;0.096869
524000;87;2.295847791;0.056295
586000;32;0.403244835;0.758081
320000;90;6.77429832;0.540451
280000;80;4.986139134;0.430099
7000000;400;1.532427375;0.690365
780000;104;1.175183505;0.234223
265000;60;12.3235844;0.012467
470000;71;1.951223777;0.481669
420000;74;4.102698581;0.334543
249000;60;5.706121569;0.785242
1950000;210;0.514734276;0.373224
1200000;120;0.387005461;0.104390
399000;70;6.119350434;0.860042
650000;111;0.595478142;0.273690
539000;81;1.278528984;0.625628
5500000;354;0.160547795;0.302194
538000;84;1.164141151;0.154713
16999003;1000;0.078145074;0.249233
4800000;150;0.375988583;0.159280
268000;55;8.092707556;0.107669
2550000;240;0.338528251;0.562997
340000;69;8.643974816;0.106786
480000;79;7.056718595;0.062631
535000;125;4.102827649;0.038077
260000;86;7.524898613;0.225844
1850000;133;1.181102612;0.757949
950000;110;0.236708955;0.394389
1050000;97;1.324670313;0.812287
788000;129;1.761168935;0.031761
1650000;181;0.314045039;0.279531
1380000;153;5.980612462;0.611152
950000;103;2.225600736;0.299962
460000;74;6.507618723;0.688247
285000;64;5.416281306;0.714021
897000;110;0.384496853;0.304070
525000;90;7.851568185;0.470859
2300000;280;0.485155185;0.077877
340000;59;9.41324758;0.567592
500000;64;6.042941443;0.207037
469000;75;2.728532051;0.067124
389000;67;4.915234199;0.539883
620000;110;6.191507232;0.220142
550000;68;5.740511584;0.991696
740000;69;0.492331052;0.905811
790000;141;6.314495296;0.308570
5200000;173;0;0.756373
170000;36;7.387371338;0.928121
2250000;130;0.790734873;0.729416
145000;48;11.7866015;0.181692
362000;66;1.946922357;0.546381
2950000;129;1.899514989;0.510607
400000;62;3.246791849;0.706610
6800000;355;0;0.245705
3080000;134;0.424850809;0.334424
5980000;213;0.224013173;0.917940
3900000;177;0.534331124;0.655748
640000;76;6.647933511;0.170754
265000;53;7.7188797;0.624631
550000;85;7.728674205;0.111368
2000000;280;0.847907382;0.847474
2500000;130;0.02562869;0.267329
620000;80;0.794604768;0.492455
1469500;210;1.870257209;0.995999
3500000;225;0.121860214;0.666177
2300000;150;0.451532483;0.413812
679800;70;1.163410503;0.337737
950000;40;0.286124441;0.095322
1390000;121;0.564977623;0.437120
780000;108;5.717975155;0.796826
385000;60;1.699378001;0.435921
900000;216;3.09871636;0.470332
230000;60;10.66553283;0.506335
545000;120;17.16729068;0.009391
2900000;275;0.146133316;0.048965
1200000;180;6.405334772;0.529180
2740000;150;0.42890061;0.421020
245000;95;5.246724452;0.468934
1980000;230;1.474498629;0.555377
4999993;292;0.032717312;0.107276
2200000;202;0.499695506;0.524586
360000;47;5.540054239;0.663098
680000;90;0.875794807;0.732274
2400000;172;1.824654379;0.789874
760000;128;7.909064732;0.769622
680000;80;6.224335161;0.823570
369000;65;2.113662712;0.814976
599000;127;5.654261708;0.567528
1100000;170;5.989118075;0.430652
327000;59;5.437421445;0.640678
725000;180;1.870257209;0.237777
1000000;100;0.541637788;0.880203
371000;43;1.442501764;0.277947
459993;86;1.051787972;0.841232
215000;50;1.945922712;0.996818
3500000;250;0.450581483;0.347315
680000;63;0.345438271;0.435614
675000;85;4.355463041;0.577379
575000;170;12.00620639;0.173409
500000;80;6.417043841;0.472138
395000;59;6.09678933;0.447279
550000;40;0.427354913;0.407691
800000;68;0.429225967;0.608861
1600000;169;1.678876835;0.106232
930000;111;2.374321179;0.667163
743000;67;4.803006453;0.091322
1399000;75;0.085645163;0.084513
1622000;68;0.522261218;0.734158
399000;70;2.056500564;0.600796
3350000;160;0;0.429357
140000;50;3.536279987;0.767513
2800000;145;0.526266058;0.095772
1900000;150;0.410094759;0.109498
520000;80;8.01154368;0.599841
2050000;103;0.358106418;0.434733
1945000;123;0.092294824;0.411961
3800000;180;0.128594985;0.693714
4500000;187;0.432836301;0.186910
550000;80;6.618545307;0.471713
330000;66;4.351697927;0.565651
600000;64;0.710171499;0.414361
1280000;87;2.143113645;0.565054
2200000;100;0.234472511;0.178533
2699993;269;1.305344378;0.600368
950000;56;0.269549749;0.622205
750000;50;0.28500694;0.364674
900000;77;2.24181477;0.834868
480000;71;6.146059438;0.166887
1800000;101;2.142682169;0.117419
1050000;80;0.336764444;0.907055
990000;120;0.574199421;0.877465
297000;65;5.103161005;0.939140
1890000;103;0.048732069;0.455962
450000;70;6.903172427;0.293012
1990000;170;0.162634653;0.831951
750000;106;5.554546716;0.331440
460000;81;0.219650554;0.593522
1399999;130;2.210304572;0.600391
1100000;92;0.880557987;0.272323
420000;58;5.671690453;0.562870
5250000;234;0.053947637;0.025912
165000;45;4.229854931;0.402530
3500000;130;0.051347899;0.576815
840000;110;1.028218766;0.137491
650000;78;0.358564903;0.808219
1290000;184;4.327919029;0.807271
260000;46;3.786124221;0.538082
4700000;230;0.01328214;0.791082
5700000;266;1.482896466;0.708789
1650000;169;0.531267314;0.799721
260000;69;12.28786552;0.299137
1470000;156;0.24028592;0.159945
1700000;110;0.505128785;0.897452
760000;81;6.161719584;0.895033
540000;115;0.602967025;0.275672
3000000;140;0.149259134;0.697421
1100000;65;0.12050635;0.073257
1900000;180;1.008293978;0.402729
890000;194;0.191339278;0.280777
530000;65;6.511973939;0.805528
1200000;170;0.786874529;0.794112
390000;90;5.640030095;0.528262
1350000;65;0.309728246;0.855297
220000;58;9.192274915;0.210975
600000;84;2.369388536;0.494654
480000;92;1.344699052;0.827497
695000;93;4.327919029;0.230251
1300000;120;0.171101092;0.882423
4800000;300;0.121860214;0.235109
820000;80;1.069269517;0.602924
2100000;220;0.721534608;0.770838
6000000;185;0;0.089313
955000;99;5.556612105;0.622391
439000;32;0.37173072;0.930038
690000;60;0.053263319;0.126459
2300000;144;0.30882665;0.381591
1400000;125;0.516476501;0.609006
5000000;265;0.180279255;0.459685
1190000;75;0.120977685;0.692861
1400000;89;0.045210787;0.405929
1500000;90;1.261340943;0.082036
1200000;97;0.727937773;0.925907
270000;66;9.319750857;0.154625
1590000;100;0.178804799;0.612467
360000;63;4.86165266;0.073411
1760000;117;0.53316377;0.350226
398000;78;7.369042834;0.336716
735000;87;6.073959224;0.149213
160000;45;7.36950307;0.985337
650000;135;6.170297819;0.567719
420000;62;0.513575529;0.119181
255000;51;6.067547391;0.165159
590000;140;1.185096523;0.687833
590000;104;2.014525948;0.109211
1345000;152;0.137394434;0.003831
2398000;250;0.699470508;0.622310
1200000;155;0.493469361;0.820076
1895000;180;0.626038659;0.294694
630000;90;1.015175579;0.667305
1650000;110;0.178111806;0.016855
549999;88;6.627336131;0.807455
5500000;440;0.289802865;0.152342
450000;59;5.463695799;0.900054
940000;110;0.599196696;0.409287
180000;51;7.142026427;0.982293
20000000;311;0;0.407246
770000;80;0.368691254;0.021792
3150000;160;0.256857687;0.387193
2850000;140;0.819728328;0.397108
409000;70;1.466905345;0.517704
590000;66;1.771960706;0.172955
430000;75;4.852162614;0.935481
249000;55;5.576627994;0.405826
450000;80;6.719217506;0.025177
349000;71;9.850719065;0.409545
290000;60;6.859629996;0.969760
1800000;240;5.211816001;0.663554
381000;65;2.113662712;0.998248
520000;87;7.678113364;0.390881
228000;48;2.68123166;0.700994
249000;52;8.235226957;0.233285
320000;50;3.805424872;0.130755
620000;80;6.768906667;0.107128
820000;100;6.596779332;0.998553
400000;79;7.648291131;0.489449
750000;75;1.288431617;0.606727
1350000;65;0.441981951;0.617722
950000;86;0.751810607;0.452363
467300;57;6.575375305;0.747552
550000;32;2.711612617;0.242231
530000;78;5.125716912;0.595374
860000;52;0.037578864;0.247713
559000;97;1.578689208;0.246919
904000;116;7.863399803;0.389552
2200000;125;1.363920996;0.571603
888493;64;0.691703997;0.444275
549000;45;0.53038516;0.819729
350000;80;7.131779673;0.329880
385000;71;1.553783476;0.524173
330000;70;8.006352172;0.325954
315000;72;6.211343307;0.326170
285000;64;7.364358139;0.032213
1450000;166;5.868276328;0.537459
8300000;300;0.06012676;0.368716
1950000;200;1.996440389;0.552710
280000;65;7.741395472;0.129738
699000;86;5.809478702;0.632875
850000;75;1.667586274;0.387162
1800000;191;0.396992338;0.719133
1350000;110;0.925088385;0.909569
220000;40;1.29364882;0.656811
380000;200;0.37923952;0.978633
2200000;200;0.555768992;0.199998
2800000;230;0.074280007;0.337426
1450000;146;4.422654598;0.677433
1730000;110;1.013172734;0.218603
870000;110;0.353890715;0.591054
299000;30;2.057203608;0.398972
2200000;75;0.396660421;0.331994
3300000;300;0.255473797;0.400646
380000;116;12.14265008;0.818713
1100000;130;0.641940371;0.735699
1100000;94;0.99329526;0.413556
490000;82;4.968194751;0.058834
849999;90;5.542302262;0.206693
680000;95;0.969192677;0.871881
300000;65;7.672893736;0.763234
1200000;150;1.559445515;0.055959
780000;74;0.244944774;0.589971
1756300;169;2.24181477;0.449530
3300000;330;0;0.851258
310000;60;5.111364277;0.071226
3300000;145;0.621508637;0.005192
299000;56;0.620659426;0.532997
5700000;215;0.104731214;0.184906
1400000;212;0.255472313;0.781730
790000;100;0.385382698;0.686367
830000;79;0.131140009;0.099591
213000;63;11.41547079;0.994273
560000;87;1.675050362;0.156060
2800000;110;0.105010006;0.433633
2850000;294;2.14846537;0.842309
4200000;200;0.074171314;0.189949
1170000;100;2.407892785;0.668611
449999;62;1.553783476;0.888898
699000;114;4.167296356;0.822847
680000;88;6.32867258;0.968966
1950000;110;0;0.194179
449993;84;1.084728239;0.171774
220000;48;7.740819581;0.011735
880000;42;0.658885286;0.569561
3400000;187;2.532657874;0.195399
4800000;200;2.161321394;0.495133
1450000;150;0.340015109;0.032963
170000;40;6.283738336;0.691606
3500000;190;0.653919017;0.190648
363500;75;6.468962019;0.200358
1200000;111;0.526517951;0.499493
395000;78;6.853836251;0.377082
2900000;483;0.230157639;0.496606
1590000;125;0.640546462;0.357420
3000000;346;0.150066129;0.430542
599000;85;3.945824023;0.638099
2900000;315;2.23547933;0.430418
950000;61;0.511669139;0.787489
380000;76;6.051004731;0.310882
480000;63;0.36137286;0.139528
4200000;378;0.012463428;0.512331
1700000;283;0.783365377;0.696079
1055000;110;0.286129298;0.318697
345000;64;2.025343017;0.580817
450000;62;6.132930634;0.631129
770000;110;6.891536732;0.498362
2050000;112;0.358106418;0.136917
1820000;120;0.193283938;0.074381
800000;91;1.698313847;0.416167
1240000;75;0.188137309;0.515082
420000;77;7.690731086;0.002045
635000;70;0.143648747;0.547048
1100000;138;4.672935536;0.820003
6300000;370;0.101947646;0.296637
270000;59;7.233041337;0.353399
480000;40;0.30937299;0.627179
1180000;68;1.777782331;0.839942
753993;98;6.11969634;0.295738
2080000;153;0.432378152;0.488223
5500000;180;0;0.443802
800000;109;3.294649093;0.743910
680000;60;0.388743113;0.419812
414999;72;3.954022802;0.985501
580000;95;0.30692575;0.338212
25000000;320;0.004467689;0.469171
195000;64;6.488005112;0.311880
2000000;105;0.49603706;0.937675
600000;75;0.136687611;0.315299
370000;53;3.718237973;0.451422
550000;66;4.560719577;0.378976
129500;48;11.83401999;0.330282
430000;32;0.326900748;0.583169
5300000;292;0.032717312;0.204217
550000;50;0.4175666;0.334380
1980000;102;2.464455621;0.316696
500000;91;2.77742173;0.752070
2850000;233;1.554947857;0.544194
455500;90;1.104193251;0.198337
1300000;108;0.06515965;0.827456
498000;78;5.701946108;0.097026
3500000;127;0.180718217;0.668168
219000;34;5.535426726;0.821742
1100000;85;0.785136845;0.779474
537000;150;9.419077662;0.502497
700000;110;0.331971619;0.584390
6430000;420;0.03114068;0.025054
350000;75;4.997110796;0.731119
2300000;300;0.277780779;0.724643
3700000;212;1.945378461;0.589012
3360000;262;0.680659741;0.000992
498000;55;0.191797192;0.009977
450000;77;7.366521612;0.711573
260000;66;7.112396096;0.128185
755000;142;8.173983986;0.314425
1500000;180;3.132584743;0.355109
499990;78;5.163549534;0.604651
265000;70;7.058327472;0.572394
850000;132;6.090423986;0.808622
4500000;264;0.161310258;0.915781
750000;159;5.728913899;0.339943
435000;65;1.998167529;0.088585
1150000;112;2.374321179;0.492736
1100000;93;2.103010317;0.446186
5490000;200;0.5091274;0.660896
1050000;122;7.234383966;0.826768
1150000;85;1.178460761;0.491114
680000;97;5.062568531;0.701511
4500000;150;0.339979248;0.928896
1200000;194;0.966130061;0.133365
375000;58;0.941099399;0.251632
2500000;207;0.219396269;0.944545
4000000;230;1.665720044;0.602605
790000;115;7.65255499;0.264939
479900;80;7.964346588;0.894602
6500000;300;0.403091912;0.961378
679000;70;0.253138238;0.311289
550000;84;0.602923139;0.033214
1010000;110;1.357916369;0.998927
290000;76;6.717876068;0.048947
4900000;280;0.081028102;0.472245
530000;144;9.485534484;0.426332
649700;77;4.167296356;0.768513
220000;50;5.960937678;0.055927
3150000;112;0.562988854;0.305274
749000;107;7.596504632;0.703464
1900000;235;0.508551109;0.484025
1590000;120;1.168668193;0.610137
1000000;70;1.657776059;0.488368
529500;78;1.388733619;0.441932
1100000;149;0.969140761;0.976750
980000;100;2.314020774;0.188319
318000;84;1.553783476;0.327615
700000;88;0.73012717;0.663620
687700;85;4.167296356;0.728291
470000;95;7.333481522;0.126967
3150000;200;1.581334955;0.521291
363000;65;7.459979355;0.180551
450000;60;4.471412087;0.646591
650000;66;0.797256642;0.278576
3500000;300;0.468588721;0.642781
1900000;363;0.389952957;0.103230
1080000;135;0.317242398;0.279286
1109000;111;2.586987028;0.091082
250000;45;7.086379245;0.353423
729999;218;6.137577138;0.157398
2350000;241;1.996440389;0.489448
8000000;319;1.295979846;0.930814
2900000;170;0.471528014;0.479573
1160000;110;2.374321179;0.890646
1250000;119;1.216776416;0.296572
760000;123;4.528068059;0.689077
1400000;220;8.089567918;0.355480
730000;135;0.309230752;0.246902
1730000;120;0.12169458;0.222412
1625000;74;1.251469906;0.271497
2900000;160;1.978543267;0.407623
850000;118;0.879531183;0.571084
505000;75;7.588991491;0.761749
2100000;140;1.553783476;0.054509
2380000;169;0.329043228;0.508782
635000;85;8.308435015;0.411314
430000;61;1.172585596;0.413565
265000;61;6.770686463;0.621514
13000000;160;0;0.717538
1950000;120;2.580925167;0.315170
1700000;158;0.342570786;0.233028
85000;55;12.76874327;0.378939
294000;69;7.699153245;0.288361
1600000;110;0.731593131;0.914289
155000;50;11.22279519;0.614454
1800000;122;1.844180534;0.508162
969000;95;2.47501524;0.807935
3990000;288;1.482896466;0.332447
230000;48;2.538702709;0.722496
880000;80;0.325627948;0.828164
3680000;219;2.627949637;0.430121
720000;67;0.005583071;0.196770
527000;74;1.267461918;0.208300
720000;105;5.879419035;0.977239
553000;88;8.179300535;0.877669
335000;63;9.162229382;0.299208
848000;86;0.722213609;0.761209
310000;51;5.492943804;0.592284
720000;170;8.286695947;0.199614
260000;63;4.843392357;0.307192
1300000;76;2.639274069;0.777740
1400000;120;4.789019768;0.079005
325000;62;4.114486876;0.193440
435000;69;4.676405728;0.167420
919000;107;0.855761536;0.734327
340000;67;13.64124273;0.376090
1300000;139;0.163815954;0.806114
2630000;245;0.683306476;0.510378
1250000;300;1.283355971;0.442871
1299000;210;1.870257209;0.462829
530000;84;8.296814022;0.938894
2500000;123;1.309322785;0.356018
3600000;150;0.09368328;0.241828
2500000;355;0.641252284;0.048324
870002;67;1.089424092;0.407058
545000;144;1.640992953;0.422098
305000;62;7.094557073;0.274664
360000;54;7.083175138;0.479571
1250000;68;0.346831631;0.115815
250000;45;7.086379245;0.608892
480000;43;1.283760001;0.001175
1100000;97;0.904378159;0.018782
980000;86;5.939125093;0.335092
1530000;89;0.692450367;0.347047
800000;110;0.529555698;0.633426
795000;50;0.133996097;0.968071
1460000;131;0.101063086;0.977085
4500000;330;0.553001204;0.350648
340000;52;5.758360024;0.848617
340000;60;8.431600232;0.625928
2100000;245;0.383121928;0.813969
380000;65;0.36032482;0.028414
720000;140;6.142480157;0.694664
3200000;192;0.152307106;0.922010
4750000;475;1.899406135;0.193705
2700000;136;0.334260098;0.160513
610000;71;6.644396745;0.075689
420000;30;0.468092067;0.558092
1800000;256;5.885260934;0.299170
160000;61;6.878175782;0.183441
2800000;316;0.477081874;0.504071
1300000;130;0.404790274;0.820358
160000;60;7.229883746;0.443631
180000;55;5.633267262;0.867902
650000;150;7.475810177;0.516439
